fid1,iid1,fid2,iid2,m,ibd0,ibd1,ibd2
SEBI1532,SEBI1532,AMAN030950,AMAN030950,20,1,0,0
SEBI1532,SEBI1532,AMAN030951,AMAN030951,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030952,AMAN030952,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030953,AMAN030953,6.21089678249862,0.973,0.027,0
SEBI1532,SEBI1532,AMAN030956,AMAN030956,5.68038206579984,0.961,0.039,0
SEBI1532,SEBI1532,AMAN030957,AMAN030957,20,1,0,0
SEBI1532,SEBI1532,AMAN030958,AMAN030958,20,1,0,0
SEBI1532,SEBI1532,AMAN030960,AMAN030960,20,1,0,0
SEBI1532,SEBI1532,AMAN030961,AMAN030961,20,1,0,0
SEBI1532,SEBI1532,AMAN030964,AMAN030964,20,1,0,0
SEBI1532,SEBI1532,AMAN030966,AMAN030966,20,1,0,0
SEBI1532,SEBI1532,AMAN030967,AMAN030967,20,1,0,0
SEBI1532,SEBI1532,AMAN030968,AMAN030968,20,1,0,0
SEBI1532,SEBI1532,AMAN030969,AMAN030969,20,1,0,0
SEBI1532,SEBI1532,AMAN030970,AMAN030970,20,1,0,0
SEBI1532,SEBI1532,AMAN030971,AMAN030971,20,1,0,0
SEBI1532,SEBI1532,AMAN030972,AMAN030972,20,1,0,0
SEBI1532,SEBI1532,AMAN030973,AMAN030973,20,1,0,0
SEBI1532,SEBI1532,AMAN030974,AMAN030974,20,1,0,0
SEBI1532,SEBI1532,AMAN030975,AMAN030975,20,1,0,0
SEBI1532,SEBI1532,AMAN030976,AMAN030976,20,1,0,0
SEBI1532,SEBI1532,AMAN030977,AMAN030977,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030978,AMAN030978,20,1,0,0
SEBI1532,SEBI1532,AMAN030979,AMAN030979,20,1,0,0
SEBI1532,SEBI1532,AMAN030980,AMAN030980,20,1,0,0
SEBI1532,SEBI1532,AMAN030981,AMAN030981,20,1,0,0
SEBI1532,SEBI1532,AMAN030983,AMAN030983,6.21089678249862,0.973,0.027,0
SEBI1532,SEBI1532,AMAN030984,AMAN030984,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030985,AMAN030985,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030986,AMAN030986,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030987,AMAN030987,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030988,AMAN030988,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030989,AMAN030989,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030990,AMAN030990,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030991,AMAN030991,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030992,AMAN030992,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030993,AMAN030993,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,AMAN030994,AMAN030994,6.21089678249862,0.973,0.027,0
SEBI1532,SEBI1532,AMAN030995,AMAN030995,4.1456053222469,0.887,0.113,0
SEBI1532,SEBI1532,AMAN030996,AMAN030996,6.21089678249862,0.973,0.027,0
SEBI1532,SEBI1532,AMAN030997,AMAN030997,6.21089678249862,0.973,0.027,0
SEBI1532,SEBI1532,AMAN030998,AMAN030998,20,1,0,0
SEBI1532,SEBI1532,AMAN030999,AMAN030999,6.21089678249862,0.973,0.027,0
SEBI1532,SEBI1532,DILE6071,DILE6071,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,DILE6072,DILE6072,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,DILE6074,DILE6074,20,1,0,0
SEBI1532,SEBI1532,DILE6076,DILE6076,1.21591485726524,0.139,0.861,0
SEBI1532,SEBI1532,DILE6078,DILE6078,2.41888982477445,0.626,0.374,0
SEBI1532,SEBI1532,DILE6079,DILE6079,2.46992925777492,0.639,0.361,0
SEBI1532,SEBI1532,DILE6081,DILE6081,2.41888982477445,0.626,0.374,0
SEBI1532,SEBI1532,DILE6082,DILE6082,2.71311885221184,0.695,0.305,0
SEBI1532,SEBI1532,DILE6083,DILE6083,1.96296926905503,0.487,0.513,0
SEBI1532,SEBI1532,DILE6084,DILE6084,1.96296926905503,0.487,0.513,0
SEBI1532,SEBI1532,DILE6085,DILE6085,20,1,0,0
SEBI1532,SEBI1532,DILE6086,DILE6086,2.71311885221184,0.695,0.305,0
SEBI1532,SEBI1532,DILE6087,DILE6087,3.59074485331516,0.834,0.166,0
SEBI1532,SEBI1532,DILE6090,DILE6090,20,1,0,0
SEBI1532,SEBI1532,DILE6091,DILE6091,4.38082178394093,0.904,0.096,0
SEBI1532,SEBI1532,DILE6092,DILE6092,20,1,0,0
SEBI1532,SEBI1532,DILE6093,DILE6093,20,1,0,0
SEBI1532,SEBI1532,DILE6094,DILE6094,1.96296926905503,0.487,0.513,0
SEBI1532,SEBI1532,DILE6095,DILE6095,1.77843221146159,0.417,0.583,0
SEBI1532,SEBI1532,DILE6097,DILE6097,2.65290132937773,0.682,0.318,0
SEBI1532,SEBI1532,DILE6098,DILE6098,20,1,0,0
SEBI1532,SEBI1532,DILE6099,DILE6099,20,1,0,0
SEBI1533,SEBI1533,SEBI1534,SEBI1534,1.61705613043101,0.348,0.652,0
SEBI1533,SEBI1533,SEBI1535,SEBI1535,1.77843221146159,0.417,0.583,0
SEBI1533,SEBI1533,SEBI1536,SEBI1536,5.13289427049735,0.943,0.057,0
SEBI1533,SEBI1533,SEBI1537,SEBI1537,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,SEBI1538,SEBI1538,1.77843221146159,0.417,0.583,0
SEBI1533,SEBI1533,SEBI1539,SEBI1539,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,SEBI1540,SEBI1540,6.21089678249862,0.973,0.027,0
SEBI1533,SEBI1533,SEBI1541,SEBI1541,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,SEBI1542,SEBI1542,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,SEBI1543,SEBI1543,2.41888982477445,0.626,0.374,0
SEBI1533,SEBI1533,SEBI1544,SEBI1544,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,SEBI1545,SEBI1545,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,SEBI1546,SEBI1546,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SEBI1547,SEBI1547,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,SEBI1548,SEBI1548,1.77843221146159,0.417,0.583,0
SEBI1533,SEBI1533,SEBI1549,SEBI1549,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,SEBI1550,SEBI1550,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SEBI1551,SEBI1551,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SEBI1552,SEBI1552,1.3382504001893,0.209,0.791,0
SEBI1533,SEBI1533,SEBI1553,SEBI1553,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,SEBI1554,SEBI1554,2.41888982477445,0.626,0.374,0
SEBI1533,SEBI1533,SEBI1555,SEBI1555,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,SEBI1556,SEBI1556,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,SEBI1557,SEBI1557,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,SEBI1558,SEBI1558,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,SEBI1559,SEBI1559,1.61705613043101,0.348,0.652,0
SEBI1533,SEBI1533,SEBI1560,SEBI1560,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SEBI1561,SEBI1561,6.21089678249862,0.973,0.027,0
SEBI1533,SEBI1533,SEBI1562,SEBI1562,3.38835545662634,0.809,0.191,0
SEBI1533,SEBI1533,SEBI1564,SEBI1564,2.41888982477445,0.626,0.374,0
SEBI1533,SEBI1533,SEBI1565,SEBI1565,1.61705613043101,0.348,0.652,0
SEBI1533,SEBI1533,SEBI1566,SEBI1566,1.61705613043101,0.348,0.652,0
SEBI1533,SEBI1533,SEBI1567,SEBI1567,2.7809089417538,0.709,0.291,0
SEBI1533,SEBI1533,SEBI1568,SEBI1568,1.46992925777492,0.278,0.722,0
SEBI1533,SEBI1533,SEBI1569,SEBI1569,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,SEBI1570,SEBI1570,2.43050890804128,0.629,0.371,0
SEBI1533,SEBI1533,SEBI1571,SEBI1571,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SEBI1572,SEBI1572,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,SEBI1573,SEBI1573,20,1,0,0
SEBI1533,SEBI1533,SEBI1574,SEBI1574,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SEBI1575,SEBI1575,1.77843221146159,0.417,0.583,0
SEBI1533,SEBI1533,SEBI1576,SEBI1576,1.65972259523375,0.367,0.633,0
SEBI1533,SEBI1533,SEBI1577,SEBI1577,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SEBI1578,SEBI1578,3.74661576419993,0.851,0.149,0
SEBI1533,SEBI1533,SEBI1579,SEBI1579,1.3382504001893,0.209,0.791,0
SEBI1533,SEBI1533,SEBI1580,SEBI1580,2.41888982477445,0.626,0.374,0
SEBI1533,SEBI1533,SEBI1581,SEBI1581,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,SEBI1582,SEBI1582,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,SEBI1583,SEBI1583,1.46992925777492,0.278,0.722,0
SEBI1533,SEBI1533,SEBI1584,SEBI1584,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SEBI1585,SEBI1585,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,SEBI1586,SEBI1586,6.21089678249862,0.973,0.027,0
SEBI1533,SEBI1533,SEBI1587,SEBI1587,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SEBI1588,SEBI1588,20,1,0,0
SEBI1533,SEBI1533,SEBI1589,SEBI1589,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,SEBI1590,SEBI1590,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,SEBI1591,SEBI1591,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,SEBI1592,SEBI1592,2.41888982477445,0.626,0.374,0
SEBI1533,SEBI1533,SILR5500,SILR5500,2.60384051092685,0.671,0.329,0
SEBI1533,SEBI1533,SILR5501,SILR5501,2.60384051092685,0.671,0.329,0
SEBI1533,SEBI1533,SILR5502,SILR5502,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,SILR5503,SILR5503,2.60384051092685,0.671,0.329,0
SEBI1533,SEBI1533,SILR5504,SILR5504,2.25153876699596,0.58,0.42,0
SEBI1533,SEBI1533,SILR5505,SILR5505,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SILR5506,SILR5506,2.15521264992094,0.551,0.449,0
SEBI1533,SEBI1533,SILR5507,SILR5507,1.68038206579984,0.376,0.624,0
SEBI1533,SEBI1533,SILR5508,SILR5508,5.29335894269059,0.949,0.051,0
SEBI1533,SEBI1533,SILR5510,SILR5510,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,SILR5511,SILR5511,3.1456053222469,0.774,0.226,0
SEBI1533,SEBI1533,SILR5513,SILR5513,6.21089678249862,0.973,0.027,0
SEBI1533,SEBI1533,SILR5514,SILR5514,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SILR5515,SILR5515,20,1,0,0
SEBI1533,SEBI1533,SILR5516,SILR5516,2.05289494843213,0.518,0.482,0
SEBI1533,SEBI1533,SILR5517,SILR5517,6.21089678249862,0.973,0.027,0
SEBI1533,SEBI1533,SILR5518,SILR5518,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,SILR5519,SILR5519,2.02326977932285,0.508,0.492,0
SEBI1533,SEBI1533,SILR5520,SILR5520,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SILR5521,SILR5521,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SNDI071887,SNDI071887,20,1,0,0
SEBI1533,SEBI1533,SNDI071888,SNDI071888,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,SNDI071889,SNDI071889,20,1,0,0
SEBI1533,SEBI1533,SNDI071891,SNDI071891,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,SNDI071892,SNDI071892,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,SNDI071893,SNDI071893,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SNDI071894,SNDI071894,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SNDI071895,SNDI071895,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,SNDI071896,SNDI071896,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SNDI071897,SNDI071897,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,SNDI071898,SNDI071898,2.52699243208383,0.653,0.347,0
SEBI1533,SEBI1533,SNDI071899,SNDI071899,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,SNDI071900,SNDI071900,2.50635266602479,0.648,0.352,0
SEBI1533,SEBI1533,SNDI071901,SNDI071901,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,SNDI071902,SNDI071902,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,SNDI071903,SNDI071903,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,SNDI071904,SNDI071904,5.608232280044,0.959,0.041,0
SEBI1533,SEBI1533,SNDI071905,SNDI071905,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,SNDI071906,SNDI071906,1.77843221146159,0.417,0.583,0
SEBI1533,SEBI1533,SNDI071907,SNDI071907,2.25153876699596,0.58,0.42,0
SEBI1533,SEBI1533,SNDI071908,SNDI071908,1.8059129478837,0.428,0.572,0
SEBI1533,SEBI1533,SNDI071909,SNDI071909,1.77843221146159,0.417,0.583,0
SEBI1533,SEBI1533,SNDI071910,SNDI071910,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,TGSH4238,TGSH4238,20,1,0,0
SEBI1533,SEBI1533,TGSH4239,TGSH4239,5.13289427049735,0.943,0.057,0
SEBI1533,SEBI1533,TGSH4240,TGSH4240,3.42662547355406,0.814,0.186,0
SEBI1533,SEBI1533,TGSH4241,TGSH4241,20,1,0,0
SEBI1533,SEBI1533,TGSH4242,TGSH4242,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,TGSH4243,TGSH4243,20,1,0,0
SEBI1533,SEBI1533,TGSH4244,TGSH4244,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,TGSH4245,TGSH4245,20,1,0,0
SEBI1533,SEBI1533,TGSH4246,TGSH4246,3.79585928321977,0.856,0.144,0
SEBI1533,SEBI1533,TGSH4247,TGSH4247,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,TGSH4248,TGSH4248,2.65290132937773,0.682,0.318,0
SEBI1533,SEBI1533,TGSH4249,TGSH4249,20,1,0,0
SEBI1533,SEBI1533,TGSH4250,TGSH4250,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,TGSH4251,TGSH4251,20,1,0,0
SEBI1533,SEBI1533,TGSH4252,TGSH4252,20,1,0,0
SEBI1533,SEBI1533,TGSH4253,TGSH4253,20,1,0,0
SEBI1533,SEBI1533,TGSH4254,TGSH4254,3.42662547355406,0.814,0.186,0
SEBI1533,SEBI1533,TGSH4255,TGSH4255,20,1,0,0
SEBI1533,SEBI1533,TGSH4256,TGSH4256,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,TGSH4257,TGSH4257,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,TGSH4258,TGSH4258,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,TGYE3689,TGYE3689,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,TGYE3690,TGYE3690,20,1,0,0
SEBI1533,SEBI1533,TGYE3691,TGYE3691,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,TGYE3692,TGYE3692,4.30757280191029,0.899,0.101,0
SEBI1533,SEBI1533,TGYE3693,TGYE3693,20,1,0,0
SEBI1533,SEBI1533,TGYE3694,TGYE3694,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,TGYE3695,TGYE3695,2.41888982477445,0.626,0.374,0
SEBI1533,SEBI1533,TGYE3696,TGYE3696,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,TGYE3697,TGYE3697,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,TGYE3698,TGYE3698,2.41888982477445,0.626,0.374,0
SEBI1533,SEBI1533,TGYE3699,TGYE3699,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,TGYE3700,TGYE3700,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,TGYE3701,TGYE3701,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,TGYE3702,TGYE3702,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,TGYE3703,TGYE3703,3.38835545662634,0.809,0.191,0
SEBI1533,SEBI1533,TGYE3704,TGYE3704,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,TGYE3705,TGYE3705,20,1,0,0
SEBI1533,SEBI1533,TGYE3706,TGYE3706,20,1,0,0
SEBI1533,SEBI1533,TGYE3707,TGYE3707,6.21089678249862,0.973,0.027,0
SEBI1533,SEBI1533,TGYE3708,TGYE3708,2.41888982477445,0.626,0.374,0
SEBI1533,SEBI1533,TGYE3709,TGYE3709,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,TGYE3710,TGYE3710,20,1,0,0
SEBI1533,SEBI1533,AMAN030929,AMAN030929,6.21089678249862,0.973,0.027,0
SEBI1533,SEBI1533,AMAN030931,AMAN030931,4.0350469470992,0.878,0.122,0
SEBI1533,SEBI1533,AMAN030932,AMAN030932,20,1,0,0
SEBI1533,SEBI1533,AMAN030933,AMAN030933,2.41888982477445,0.626,0.374,0
SEBI1533,SEBI1533,AMAN030934,AMAN030934,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,AMAN030935,AMAN030935,2.22095044716254,0.571,0.429,0
SEBI1533,SEBI1533,AMAN030936,AMAN030936,2.41888982477445,0.626,0.374,0
SEBI1533,SEBI1533,AMAN030937,AMAN030937,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,AMAN030938,AMAN030938,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030939,AMAN030939,5.13289427049735,0.943,0.057,0
SEBI1533,SEBI1533,AMAN030940,AMAN030940,20,1,0,0
SEBI1533,SEBI1533,AMAN030941,AMAN030941,20,1,0,0
SEBI1533,SEBI1533,AMAN030942,AMAN030942,20,1,0,0
SEBI1533,SEBI1533,AMAN030943,AMAN030943,20,1,0,0
SEBI1533,SEBI1533,AMAN030944,AMAN030944,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,AMAN030945,AMAN030945,6.21089678249862,0.973,0.027,0
SEBI1533,SEBI1533,AMAN030946,AMAN030946,2.41888982477445,0.626,0.374,0
SEBI1533,SEBI1533,AMAN030947,AMAN030947,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030948,AMAN030948,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,AMAN030949,AMAN030949,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,AMAN030950,AMAN030950,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,AMAN030951,AMAN030951,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,AMAN030952,AMAN030952,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,AMAN030953,AMAN030953,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,AMAN030956,AMAN030956,4.1456053222469,0.887,0.113,0
SEBI1533,SEBI1533,AMAN030957,AMAN030957,20,1,0,0
SEBI1533,SEBI1533,AMAN030958,AMAN030958,6.21089678249862,0.973,0.027,0
SEBI1533,SEBI1533,AMAN030960,AMAN030960,2.24810786159569,0.579,0.421,0
SEBI1533,SEBI1533,AMAN030961,AMAN030961,20,1,0,0
SEBI1533,SEBI1533,AMAN030964,AMAN030964,20,1,0,0
SEBI1533,SEBI1533,AMAN030966,AMAN030966,20,1,0,0
SEBI1533,SEBI1533,AMAN030967,AMAN030967,4.96578428466209,0.936,0.064,0
SEBI1533,SEBI1533,AMAN030968,AMAN030968,4.23786383009889,0.894,0.106,0
SEBI1533,SEBI1533,AMAN030969,AMAN030969,20,1,0,0
SEBI1533,SEBI1533,AMAN030970,AMAN030970,3.62593428177746,0.838,0.162,0
SEBI1533,SEBI1533,AMAN030971,AMAN030971,20,1,0,0
SEBI1533,SEBI1533,AMAN030972,AMAN030972,5.0350469470992,0.939,0.061,0
SEBI1533,SEBI1533,AMAN030973,AMAN030973,20,1,0,0
SEBI1533,SEBI1533,AMAN030974,AMAN030974,3.8059129478837,0.857,0.143,0
SEBI1533,SEBI1533,AMAN030975,AMAN030975,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,AMAN030976,AMAN030976,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,AMAN030977,AMAN030977,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030978,AMAN030978,20,1,0,0
SEBI1533,SEBI1533,AMAN030979,AMAN030979,20,1,0,0
SEBI1533,SEBI1533,AMAN030980,AMAN030980,20,1,0,0
SEBI1533,SEBI1533,AMAN030981,AMAN030981,4.12029423371771,0.885,0.115,0
SEBI1533,SEBI1533,AMAN030983,AMAN030983,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,AMAN030984,AMAN030984,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030985,AMAN030985,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030986,AMAN030986,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030987,AMAN030987,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030988,AMAN030988,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030989,AMAN030989,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030990,AMAN030990,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030991,AMAN030991,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030992,AMAN030992,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030993,AMAN030993,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,AMAN030994,AMAN030994,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,AMAN030995,AMAN030995,2.58207999218804,0.666,0.334,0
SEBI1533,SEBI1533,AMAN030996,AMAN030996,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,AMAN030997,AMAN030997,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,AMAN030998,AMAN030998,6.21089678249862,0.973,0.027,0
SEBI1533,SEBI1533,AMAN030999,AMAN030999,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,DILE6071,DILE6071,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,DILE6072,DILE6072,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,DILE6074,DILE6074,20,1,0,0
SEBI1533,SEBI1533,DILE6076,DILE6076,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,DILE6078,DILE6078,2.71311885221184,0.695,0.305,0
SEBI1533,SEBI1533,DILE6079,DILE6079,2.18114943910457,0.559,0.441,0
SEBI1533,SEBI1533,DILE6081,DILE6081,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,DILE6082,DILE6082,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,DILE6083,DILE6083,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,DILE6084,DILE6084,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,DILE6085,DILE6085,6.21089678249862,0.973,0.027,0
SEBI1533,SEBI1533,DILE6086,DILE6086,3.08926733809709,0.765,0.235,0
SEBI1533,SEBI1533,DILE6087,DILE6087,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,DILE6090,DILE6090,5.13289427049735,0.943,0.057,0
SEBI1533,SEBI1533,DILE6091,DILE6091,2.17136841831198,0.556,0.444,0
SEBI1533,SEBI1533,DILE6092,DILE6092,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,DILE6093,DILE6093,20,1,0,0
SEBI1533,SEBI1533,DILE6094,DILE6094,3.59074485331516,0.834,0.166,0
SEBI1533,SEBI1533,DILE6095,DILE6095,1.96296926905503,0.487,0.513,0
SEBI1533,SEBI1533,DILE6097,DILE6097,3.04692104738749,0.758,0.242,0
SEBI1533,SEBI1533,DILE6098,DILE6098,4.38082178394093,0.904,0.096,0
SEBI1533,SEBI1533,DILE6099,DILE6099,3.08926733809709,0.765,0.235,0
SEBI1534,SEBI1534,SEBI1535,SEBI1535,3.08926733809709,0.765,0.235,0
SEBI1534,SEBI1534,SEBI1536,SEBI1536,3.94341647163363,0.87,0.13,0
SEBI1534,SEBI1534,SEBI1537,SEBI1537,2.41888982477445,0.626,0.374,0
SEBI1534,SEBI1534,SEBI1538,SEBI1538,2.41888982477445,0.626,0.374,0
SEBI1534,SEBI1534,SEBI1539,SEBI1539,20,1,0,0
SEBI1534,SEBI1534,SEBI1540,SEBI1540,20,1,0,0
SEBI1534,SEBI1534,SEBI1541,SEBI1541,3.08926733809709,0.765,0.235,0
SEBI1534,SEBI1534,SEBI1542,SEBI1542,2.41888982477445,0.626,0.374,0
SEBI1534,SEBI1534,SEBI1543,SEBI1543,3.59074485331516,0.834,0.166,0
SEBI1534,SEBI1534,SEBI1544,SEBI1544,2.71311885221184,0.695,0.305,0
SEBI1534,SEBI1534,SEBI1545,SEBI1545,3.08926733809709,0.765,0.235,0
SEBI1534,SEBI1534,SEBI1546,SEBI1546,3.59074485331516,0.834,0.166,0
SEBI1534,SEBI1534,SEBI1547,SEBI1547,3.08926733809709,0.765,0.235,0
SEBI1534,SEBI1534,SEBI1548,SEBI1548,3.08926733809709,0.765,0.235,0
SEBI1534,SEBI1534,SEBI1549,SEBI1549,4.38082178394093,0.904,0.096,0
SEBI1534,SEBI1534,SEBI1550,SEBI1550,2.71311885221184,0.695,0.305,0
SEBI1534,SEBI1534,SEBI1551,SEBI1551,3.59074485331516,0.834,0.166,0
SEBI1534,SEBI1534,SEBI1552,SEBI1552,1.46992925777492,0.278,0.722,0
SEBI1534,SEBI1534,SEBI1553,SEBI1553,3.08926733809709,0.765,0.235,0
SEBI1534,SEBI1534,SEBI1554,SEBI1554,2.17136841831198,0.556,0.444,0
SEBI1534,SEBI1534,SEBI1555,SEBI1555,6.21089678249862,0.973,0.027,0
SEBI1534,SEBI1534,SEBI1556,SEBI1556,6.21089678249862,0.973,0.027,0
SEBI1534,SEBI1534,SEBI1557,SEBI1557,3.08926733809709,0.765,0.235,0
SEBI1534,SEBI1534,SEBI1558,SEBI1558,2.71311885221184,0.695,0.305,0
SEBI1534,SEBI1534,SEBI1559,SEBI1559,1.77843221146159,0.417,0.583,0
SEBI1534,SEBI1534,SEBI1560,SEBI1560,2.17136841831198,0.556,0.444,0
SEBI1534,SEBI1534,SEBI1561,SEBI1561,4.38082178394093,0.904,0.096,0
